continue number,area code,ICAO identifier,ICAO code,runway length,runway width,runway latitude,runway longitude,runway desc
0,USA,O02 ,K2,04651,075,N39490662,W120204033,                      
0,USA,O05 ,K2,05020,100,N40172113,W121143205,                      
0,USA,O05 ,K2,05020,100,N40163188,W121142439,                      
0,USA,O08 ,K2,03034,059,N39105750,W121594539,                      
0,USA,O08 ,K2,03034,059,N39103130,W121592665,                      
0,USA,O13 ,K4,02650,035,N35121576,W099525252,                      
0,USA,O13 ,K4,02650,035,N35114957,W099525111,                      
0,USA,O14 ,K4,02725,060,N34533880,W097595525,                      
0,USA,O14 ,K4,02725,060,N34531200,W097595175,                      
0,USA,O15 ,K2,02985,050,N37291311,W120420326,                      
0,USA,O15 ,K2,02985,050,N37285187,W120413754,                      
0,USA,O16 ,K2,02783,075,N40052072,W123484572,                      
0,USA,O16 ,K2,02783,075,N40045440,W123485613,                      
0,USA,O19 ,K2,02252,050,N40431847,W123554033,                      
0,USA,O19 ,K2,02252,050,N40425800,W123553564,                      
0,USA,O22 ,K2,02607,050,N38015886,W120251386,                      
0,USA,O22 ,K2,04673,075,N38020621,W120244317,                      
0,USA,O22 ,K2,02607,050,N38014109,W120245027,                      
0,USA,O22 ,K2,04673,075,N38013030,W120245133,                      
0,USA,O24 ,K2,03920,060,N37574630,W119062844,                      
0,USA,O24 ,K2,03920,060,N37570942,W119061340,                      
0,USA,O26 ,K2,02391,090,N36352750,W118032121,                      
0,USA,O26 ,K2,03991,060,N36353736,W118024754,                      
0,USA,O26 ,K2,02391,090,N36351268,W118030770,                      
0,USA,O26 ,K2,03991,060,N36345793,W118024581,                      
0,USA,O27 ,K2,03013,075,N37452828,W120481821,                      
0,USA,O27 ,K2,03013,075,N37451740,W120474329,                      
0,USA,O28 ,K2,02705,075,N39271811,W123222181,                      
0,USA,O28 ,K2,02705,075,N39265147,W123221896,                      
0,USA,O32 ,K2,03300,060,N36403157,W119270787,                      
0,USA,O32 ,K2,03300,060,N36395965,W119265945,                      
0,USA,O33 ,K2,02700,060,N40470445,W124124422,                      
0,USA,O33 ,K2,02700,060,N40463777,W124124422,                      
0,USA,O35 ,K4,03000,060,N34423387,W099543077,                      
0,USA,O35 ,K4,03000,060,N34420422,W099543090,                      
0,USA,O37 ,K2,04500,060,N39433494,W122085409,                      
0,USA,O37 ,K2,04500,060,N39425186,W122083978,                      
0,USA,O39 ,K2,02607,030,N40482618,W120215727,                      
0,USA,O39 ,K2,02607,030,N40480436,W120215910,                      
0,USA,O41 ,K2,03759,060,N38403761,W121521434,                      
0,USA,O41 ,K2,03759,060,N38401199,W121522572,                      
0,USA,O43 ,K2,05814,075,N38595446,W119094169,                      
0,USA,O43 ,K2,05814,075,N39004445,W119090538,                      
0,USA,O45 ,K4,03312,060,N36514187,W101133755,                      
0,USA,O45 ,K4,03312,060,N36510913,W101133751,                      
0,USA,O46 ,K2,05000,060,N41291374,W122272865,                      
0,USA,O46 ,K2,05000,060,N41282798,W122270398,                      
0,USA,O47 ,K4,03600,060,N35290747,W096430743,                      
0,USA,O47 ,K4,03600,060,N35283296,W096430763,                      
0,USA,O52 ,K2,03045,075,N39074014,W121361683,                      
0,USA,O52 ,K2,03045,075,N39071030,W121362182,                      
0,USA,O53 ,K4,03007,060,N36474097,W097445636,                      
0,USA,O53 ,K4,03007,060,N36471124,W097445645,                      
0,USA,O54 ,K2,03181,050,N40450516,W122551501,                      
0,USA,O54 ,K2,03181,050,N40443572,W122552571,                      
0,USA,O55 ,K2,02980,035,N41081406,W121074265,                      
0,USA,O55 ,K2,02980,035,N41082849,W121071467,                      
0,USA,O57 ,K2,03854,060,N38161180,W119132191,                      
0,USA,O57 ,K2,03854,060,N38153371,W119132175,                      
0,USA,O59 ,K2,04415,050,N41333201,W120094194,                      
0,USA,O60 ,K2,02909,060,N38464734,W122594185,                      
0,USA,O60 ,K2,02909,060,N38462180,W122592497,                      
0,USA,O61 ,K2,04051,050,N38411697,W120592872,                      
0,USA,O61 ,K2,04051,050,N38405823,W120591123,                      
0,USA,O62 ,K1,01850,030,N45432024,W117044760,                      
0,USA,O62 ,K1,01850,030,N45433340,W117042950,                      
0,USA,O65 ,K4,03000,060,N36065210,W098183135,                      
0,USA,O65 ,K4,03000,060,N36062243,W098183131,                      
0,USA,O69 ,K2,03600,075,N38153838,W122363755,                      
0,USA,O69 ,K2,03600,075,N38151773,W122360079,                      
0,USA,O79 ,K2,03260,050,N39344338,W120213017,                      
0,USA,O79 ,K2,03260,050,N39350457,W120205878,                      
0,USA,O81 ,K2,03577,044,N41533750,W121215669,                      
0,USA,O81 ,K2,03577,044,N41531516,W121212003,                      
0,USA,O85 ,K2,02420,075,N40343713,W122242818,                      
0,USA,O85 ,K2,02420,075,N40341337,W122242463,                      
0,USA,O88 ,K2,04199,075,N38113641,W121423440,                      
0,USA,O88 ,K2,02199,060,N38114298,W121422716,                      
0,USA,O88 ,K2,04199,075,N38113951,W121414195,                      
0,USA,O88 ,K2,02199,060,N38112255,W121421774,                      
0,USA,O89 ,K2,05000,075,N41004205,W121262417,                      
0,USA,O89 ,K2,05000,075,N41012293,W121254755,                      
0,USA,OA86,K5,02400,120,N39542168,W083215121,                      
0,USA,OA86,K5,02400,120,N39543128,W083212305,                      
0,USA,OG13,K1,01600,060,N42145576,W123041274,                      
0,USA,OG13,K1,01600,060,N42144019,W123041640,                      
0,USA,OG31,K1,02600,025,N42364395,W122494225,                      
0,USA,OG31,K1,02600,025,N42361886,W122494969,                      
0,USA,OH07,K5,02350,100,N40563880,W081143566,                      
0,USA,OH07,K5,02350,100,N40563759,W081140507,                      
0,USA,OH12,K5,02600,070,N41491912,W080571721,                      
0,USA,OH12,K5,02600,070,N41491858,W080564288,                      
0,USA,OH15,K5,02500,104,N40443325,W081084342,                      
0,USA,OH15,K5,02500,104,N40445716,W081083529,                      
0,USA,OH20,K5,02400,060,N40092648,W082182577,                      
0,USA,OH20,K5,02400,060,N40090280,W082182396,                      
0,USA,OH24,K5,01633,200,N40523300,W081461000,                      
0,USA,OH24,K5,01633,200,N40523200,W081454878,                      
0,USA,OH40,K5,02660,100,N40222513,W083064257,                      
0,USA,OH40,K5,02660,100,N40215894,W083064551,                      
0,USA,OH46,K5,02445,030,N39513515,W084262236,                      
0,USA,OH46,K5,02445,030,N39513569,W084255102,                      
0,USA,OH86,K5,00940,060,N41204081,W082494860,                      
0,USA,OH86,K5,01500,060,N41205160,W082494374,                      
0,USA,OH86,K5,00940,060,N41204092,W082493628,                      
0,USA,OH86,K5,01500,060,N41203678,W082494374,                      
0,USA,OH87,K5,01746,100,N40202062,W082463159,                      
0,USA,OH87,K5,01746,100,N40202011,W082461554,                      
0,USA,OH94,K5,01229,120,N40011960,W081290431,                      
0,USA,OH94,K5,01229,120,N40011730,W081284880,                      
0,USA,OH98,K5,02000,070,N41014719,W083411859,                      
0,USA,OH98,K5,02000,070,N41020681,W083411541,                      
0,USA,OI06,K5,01850,060,N39593018,W084174185,                      
0,USA,OI06,K5,01850,060,N39593038,W084171807,                      
0,USA,OI41,K5,02180,080,N41173901,W081093661,                      
0,USA,OI41,K5,02180,080,N41173785,W081090808,                      
0,USA,OI98,K5,01500,090,N40035787,W081372779,                      
0,USA,OI98,K5,01500,090,N40034876,W081371257,                      
0,USA,OK16,K4,03100,070,N34101184,W096133019,                      
