continue number,area code,airport name,ICAO identifier,ICAO code,ICAO code
0,USA,WALNUT GLEN FARM              ,MU99,K3,  
0,USA,SIEG'S FARM                   ,MY00,K3,  
0,USA,ROAN                          ,MY01,K3,  
0,USA,NORD FLD                      ,MY07,K3,  
0,USA,DETERS FARMS                  ,MY10,K3,  
0,USA,DYKSTRA ACREAGE               ,MY12,K3,  
0,USA,KASTANEK                      ,MY15,K3,  
0,USA,LINO AIR PARK                 ,MY18,K3,  
0,USA,KOLLAR'S SHOREVIEW MARINE     ,MY21,K3,  
0,USA,KAISER'S AIRSTRIP             ,MY29,K3,  
0,USA,ROSACKER'S NR 1               ,MY33,K3,  
0,USA,JORGENSEN'S LANDING           ,MY34,K3,  
0,USA,WALKER FLD                    ,MY35,K3,  
0,USA,EYOTA                         ,MY37,K3,  
0,USA,IRONS POINT                   ,MY38,K3,  
0,USA,MATHIS                        ,MY42,K3,  
0,USA,HAY SHAKERS                   ,MY46,K3,  
0,USA,FRONTENAC                     ,MY50,K3,  
0,USA,TURKEY TRACK                  ,MY52,K3,  
0,USA,CLOVERLEAF-EAST BEMIDJI       ,MY54,K3,  
0,USA,ROBERTSON FLD                 ,MY56,K3,  
0,USA,FEDOR                         ,MY57,K3,  
0,USA,GASPER                        ,MY59,K3,  
0,USA,ULTRAFLYTE, INC               ,MY62,K3,  
0,USA,NORTH STAR RANCH              ,MY66,K3,  
0,USA,JOHNSONS AERO REPAIR          ,MY68,K3,  
0,USA,ISLE                          ,MY72,K3,  
0,USA,JOHNSON'S SEA LANDING         ,MY76,K3,  
0,USA,ROSENBERG                     ,MY80,K3,  
0,USA,SAFE AIR                      ,MY83,K3,  
0,USA,JOHNSON                       ,MY86,K3,  
0,USA,AL'S DUE NORTH                ,MY90,K3,  
0,USA,JOHNSTON                      ,MY93,K3,  
0,USA,COUNTRY HAVEN                 ,MY94,K3,  
0,USA,SWANSON FLD                   ,MY95,K3,  
0,USA,BAHNSEN                       ,MY96,K3,  
0,USA,NIELSEN'S                     ,MY97,K3,  
0,USA,JOHNSTON                      ,MY99,K3,  
0,USA,CORTLAND COUNTY/CHASE FLD     ,N03 ,K6,  
0,USA,HACKETTSTOWN                  ,N05 ,K6,  
0,USA,LAUREL                        ,N06 ,K6,  
0,USA,LINCOLN PARK                  ,N07 ,K6,  
0,USA,FLANAGAN FLD                  ,N08 ,K7,  
0,USA,LAKEWOOD                      ,N12 ,K6,  
0,USA,BLOOMSBURG MUNI               ,N13 ,K6,  
0,USA,FLYING W                      ,N14 ,K6,  
0,USA,KINGSTON                      ,N15 ,K2,  
0,USA,CENTRE AIRPARK                ,N16 ,K6,  
0,USA,VAUGHN MUNI                   ,N17 ,K2,  
0,USA,AZTEC MUNI                    ,N19 ,K2,  
0,USA,HOLLY RIDGE/TOPSAIL ISLAND    ,N21 ,K7,  
0,USA,SKY MANOR                     ,N22 ,K7,  
0,USA,SIDNEY MUNI                   ,N23 ,K6,  
0,USA,QUESTA MUNI NR 2              ,N24 ,K2,  
0,USA,BLUE HERON                    ,N25 ,K6,  
0,USA,DERBY AERODROME               ,N26 ,K7,  
0,USA,BRADFORD COUNTY               ,N27 ,K6,  
0,USA,MAGDALENA                     ,N29 ,K2,  
0,USA,CHERRY RIDGE                  ,N30 ,K6,  
0,USA,PUNXSUTAWNEY MUNI             ,N35 ,K6,  
0,USA,GRAND CANYON RGNL             ,N38 ,K6,  
0,USA,SKY MANOR                     ,N40 ,K6,  
0,USA,WATERBURY                     ,N41 ,K6,  
0,USA,BRADEN AIRPARK                ,N43 ,K6,  
0,USA,KOBELT                        ,N45 ,K6,  
0,USA,POTTSTOWN MUNI                ,N47 ,K6,  
0,USA,SOLBERG-HUNTERDON             ,N51 ,K6,  
0,USA,JAARS-TOWNSEND                ,N52 ,K7,  
0,USA,STROUDSBURG-POCONO            ,N53 ,K6,  
0,USA,GREAT VALLEY                  ,N56 ,K6,  
0,USA,NEW GARDEN                    ,N57 ,K6,  
0,USA,SAMSARG FLD                   ,N58 ,K2,  
0,USA,ROSASCHI AIR PARK             ,N59 ,K2,  
0,USA,HINSHAW (GREENACRES)          ,N61 ,K7,  
0,USA,MEADOW BROOK FLD              ,N63 ,K7,  
0,USA,ALBERT S NADER RGNL           ,N66 ,K6,  
0,USA,FRANKLIN COUNTY RGNL          ,N68 ,K6,  
0,USA,STORMVILLE                    ,N69 ,K6,  
0,USA,DONEGAL SPRINGS AIRPARK       ,N71 ,K6,  
0,USA,WARWICK MUNI                  ,N72 ,K6,  
0,USA,PENNS CAVE                    ,N74 ,K6,  
0,USA,NORTHUMBERLAND COUNTY         ,N79 ,K6,  
0,USA,HAMMONTON MUNI                ,N81 ,K6,  
0,USA,WURTSBORO-SULLIVAN COUNTY     ,N82 ,K6,  
0,USA,DS BUTLER FARM AND AIRFIELD   ,N83 ,K7,  
0,USA,ALEXANDRIA                    ,N85 ,K6,  
0,USA,TRENTON-ROBBINSVILLE          ,N87 ,K6,  
0,USA,KECKS                         ,N88 ,K7,  
0,USA,JOSEPH Y RESNICK              ,N89 ,K6,  
0,USA,LANEYS                        ,N92 ,K7,  
0,USA,CARLISLE                      ,N94 ,K6,  
0,USA,BELLEFONTE                    ,N96 ,K6,  
0,USA,HIATT                         ,N97 ,K7,  
0,USA,BOYNE CITY MUNI               ,N98 ,K5,  
0,USA,SAURE                         ,NA02,K3,  
0,USA,KRAIG FARMS                   ,NA05,K3,  
0,USA,BOURET RANCH                  ,NA06,K3,  
0,USA,KORNKVEN AIRSTRIP             ,NA07,K3,  
0,USA,ANDERSON PRIVATE              ,NA10,K3,  
0,USA,JOHNSON                       ,NA12,K3,  
0,USA,LINRUD AIRSTRIP               ,NA13,K3,  
0,USA,JACOB GUST                    ,NA17,K3,  
0,USA,HOUGHT AIRSTRIP               ,NA18,K3,  
0,USA,THOMPSON PRIVATE              ,NA21,K3,  
0,USA,VERNON MILLER PVT             ,NA22,K3,  
0,USA,BEHRENS AIRSTRIP              ,NA30,K3,  
0,USA,JOHNSON AIRSTRIP              ,NA32,K3,  
0,USA,RIPPLINGER STRIP              ,NA33,K3,  
0,USA,SABBE BROTHERS LANDING STRIP  ,NA38,K3,  
0,USA,PAUL AIRSTRIP                 ,NA49,K3,  
0,USA,MOSER AIRSTRIP                ,NA54,K3,  
0,USA,HAGER STRIP                   ,NA55,K3,  
0,USA,MOFFET AIRSTRIP               ,NA56,K3,  
0,USA,DAKOTA                        ,NA60,K3,  
0,USA,STORSETH AIRSTRIP             ,NA63,K3,  
0,USA,ANDERSON STRIP                ,NA65,K3,  
0,USA,SMITH AIRSTRIP                ,NA70,K3,  
0,USA,M BODVIG AIRSTRIP             ,NA71,K3,  
0,USA,WELSTAD FARMS AIRSTRIP        ,NA73,K3,  
0,USA,LILL STRIP                    ,NA75,K3,  
0,USA,PHILBRICK PVT AIRSTRIP        ,NA79,K3,  
0,USA,CENTRAL VALLEY AVIATION       ,NA81,K3,  
0,USA,L SECKERSON AIRSTRIP          ,NA84,K3,  
0,USA,JOHNSON PVT AIRSTRIP          ,NA86,K3,  
0,USA,REGAN AIRSTRIP                ,NA88,K3,  
0,USA,CIRCLE Z LANDING STRIP        ,NA90,K3,  
0,USA,DILSE AIRSTRIP                ,NA98,K3,  
0,USA,BAKKO AIRSTRIP                ,NA99,K3,  
0,USA,MORETZ RIVERSIDE LANDING      ,NC00,K7,  
0,USA,HARVEY POINT DEFENSE TESTING A,NC01,K7,  
0,USA,BOOMERANG                     ,NC02,K7,  
0,USA,DARR FLD                      ,NC03,K7,  
0,USA,BRADFORD FLD                  ,NC05,K7,  
0,USA,ELK RIVER                     ,NC06,K7,  
0,USA,TUSQUITTEE LANDING            ,NC08,K7,  
0,USA,STONERIVER                    ,NC09,K7,  
0,USA,NOCARVA                       ,NC10,K7,  
0,USA,DECK AIRPARK                  ,NC11,K7,  
0,USA,LEE CREEK                     ,NC12,K7,  
0,USA,YORKS FLD                     ,NC13,K7,  
0,USA,BOONE INC                     ,NC14,K7,  
0,USA,RAEFORD RHYNE AIRPARK         ,NC15,K7,  
0,USA,WOLF'S DEN                    ,NC17,K7,  
0,USA,RAT LANDING                   ,NC18,K7,  
0,USA,PROPST                        ,NC19,K7,  
0,USA,TAYLORSVILLE                  ,NC2 ,K7,  
0,USA,CANAAN AIR BASE               ,NC20,K7,  
0,USA,AERO PLANTATION               ,NC21,K7,  
0,USA,CHARLES FLD                   ,NC22,K7,  
0,USA,GOLD HILL                     ,NC25,K7,  
0,USA,LONG ISLAND AIRPARK           ,NC26,K7,  
0,USA,LOWER CREEK                   ,NC27,K7,  
0,USA,MEADSTOWN AIRSTRIP            ,NC28,K7,  
0,USA,BRADLEY FLD                   ,NC29,K7,  
0,USA,MILLER AIR PARK               ,NC30,K7,  
0,USA,QUIET ACRES                   ,NC31,K7,  
0,USA,RIVERCLIFF                    ,NC32,K7,  
0,USA,MILES                         ,NC34,K7,  
0,USA,COTTON GIN                    ,NC36,K7,  
0,USA,MOUNTAIN VIEW AERODROME       ,NC37,K7,  
0,USA,ENOCHVILLE                    ,NC39,K7,  
0,USA,HOLEMAN FLD                   ,NC40,K7,  
0,USA,PINEY RIDGE                   ,NC42,K7,  
